"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","CouncilArea","Lattitude","Longtitude","Days.diff","Dist.bucket","Price.bucket","Months"
"South Melbourne","8 Fitzpatrick St","3","t",1450000,"S","Cayzer","19-11-16",2.1,"3205","3","2","1",146,75,"Port Phillip",-37.8331,144.9665,323,"very near","8L- 16L","Nov'16"
"South Yarra","12 Witchwood Cl","3","t",1460000,"PI","hockingstuart","04-06-16",3.3,"3141","2","2","1",181,148,"Melbourne",-37.8334,144.9867,155,"near","8L- 16L","Jun'16"
"South Yarra","1/14 Arthur St","3","t",1250000,"S","Kay","07-11-16",3.3,"3141","3","2","1",80,118,"Stonnington",-37.8416,144.9923,311,"near","8L- 16L","Nov'16"
"South Yarra","6/24 Kensington Rd","2","t",1365000,"S","Kay","08-10-16",3.3,"3141","3","2","1",1302,139.75,"Stonnington",-37.8377,145.0021,281,"near","8L- 16L","Oct'16"
"South Yarra","29 Nicholson St","3","t",2010000,"VB","Kay","22-05-16",3.3,"3141","3","2","1",163,207,"Stonnington",-37.8425,144.9877,142,"near","16L-25L","May'16"
"Spotswood","15a Andrews St","3","t",845000,"PI","Village","12-11-16",7.7,"3015","3","2","2",363.0625,176.090909090909,"Hobsons Bay",-37.8413,144.8777,316,"medium","8L- 16L","Nov'16"
"Spotswood","118 The Avenue","4","t",840000,"S","Jas","17-09-16",7.7,"3015","3","3","2",278,277,"Hobsons Bay",-37.8261,144.8718,260,"medium","8L- 16L","Sep'16"
"St Kilda","2/19 Eildon Rd","3","t",1400000,"VB","McGrath","07-11-16",6.1,"3182","3","2","2",128,183,"Port Phillip",-37.8624,144.9768,311,"medium","8L- 16L","Nov'16"
"Strathmore","34 Lind St","4","t",995000,"SP","Nelson","18-03-17",9.7,"3041","4","3","1",260,293,"Moonee Valley",-37.7319,144.9195,442,"far","8L- 16L","Mar'17"
"Strathmore","164 Lebanon St","3","t",600000,"PI","Nelson","28-08-16",9.7,"3041","4","3","2",717,293,"Moonee Valley",-37.7234,144.9077,240,"far","4L-8L","Aug'16"
"Sunshine","3/2 Cooper St","3","t",500000,"PI","Douglas","27-06-16",12.6,"3020","3","1","2",224,159,"Brimbank",-37.7863,144.8401,178,"very far","4L-8L","Jun'16"
"Sunshine","2/7 Mayo St","2","t",410000,"SP","Barry","28-05-16",12.6,"3020","2","2","2",204,85,"Brimbank",-37.7982,144.823,148,"very far","4L-8L","May'16"
"Sunshine West","87 Nicholson Pde","3","t",450000,"SP","Douglas","04-06-16",13.5,"3020","3","3","1",344,178,"Brimbank",-37.7967,144.8083,155,"very far","4L-8L","Jun'16"
"Sunshine West","2/42 Bardsley St","3","t",510000,"SP","Barry","28-05-16",13.5,"3020","3","2","1",333,141,"Brimbank",-37.7912,144.8215,148,"very far","4L-8L","May'16"
"Surrey Hills","2/33 Chestnut St","3","t",1110000,"S","Fletchers","03-09-16",11.2,"3127","4","2","2",401,129,"Whitehorse",-37.8332,145.1105,246,"far","8L- 16L","Sep'16"
"Surrey Hills","3/11 Norfolk Rd","3","t",1330500,"S","Fletchers","03-12-16",11.2,"3127","3","2","2",226,126,"Boroondara",-37.8275,145.0958,337,"far","8L- 16L","Dec'16"
"Surrey Hills","36 Russell St","3","t",1325000,"SP","Fletchers","03-12-16",11.2,"3127","3","2","1",302,126,"Whitehorse",-37.8289,145.1005,337,"far","8L- 16L","Dec'16"
"Surrey Hills","2/215 Mont Albert Rd","2","t",770500,"S","Jellis","17-09-16",11.2,"3127","1","2","1",88,92,"Boroondara",-37.819,145.0888,260,"far","4L-8L","Sep'16"
"Surrey Hills","3/5 Florence Rd","3","t",865000,"S","Noel","25-02-17",11.2,"3127","3","1","1",217,101,"Whitehorse",-37.8275,145.1032,421,"far","8L- 16L","Feb'17"
"Templestowe Lower","2/47 Parker St","2","t",678000,"S","Barry","15-10-16",13.8,"3107","2","1","1",340,90,"Manningham",-37.7564,145.1195,288,"very far","4L-8L","Oct'16"
"Templestowe Lower","1/59 Parker St","3","t",766000,"S","Barry","18-03-17",13.8,"3107","3","1","1",226,125,"Manningham",-37.7567,145.1209,442,"very far","4L-8L","Mar'17"
"Thornbury","3/125 Fyffe St","2","t",805000,"S","Nelson","04-02-16",6.5,"3071","2","1","2",164,95,"Darebin",-37.7536,144.9825,34,"medium","8L- 16L","Feb'16"
"Thornbury","72 Gooch St","3","t",865000,"PI","Love","07-11-16",6.5,"3071","3","2","2",158,128,"Darebin",-37.7586,145.0056,311,"medium","8L- 16L","Nov'16"
"Thornbury","52a Leinster Gr","3","t",910500,"SP","hockingstuart","16-04-16",6.5,"3071","3","2","2",157,144,"Darebin",-37.759,144.988,106,"medium","8L- 16L","Apr'16"
"Thornbury","56a Leinster Gr","3","t",1070000,"S","Jellis","24-09-16",6.5,"3071","3","2","2",158,140,"Darebin",-37.7588,144.9881,267,"medium","8L- 16L","Sep'16"
"Thornbury","85A Clyde St","3","t",1100000,"VB","Jellis","25-02-17",6.5,"3071","3","2","2",7330,128,"Darebin",-37.7614,145.0118,421,"medium","8L- 16L","Feb'17"
"Toorak","4/14 Trawalla Av","3","t",1800000,"S","RT","07-11-16",4.6,"3142","3","2","2",1354.14285714286,186.666666666667,"Stonnington",-37.84323,145.01234,311,"near","16L-25L","Nov'16"
"Toorak","5/755 Malvern Rd","3","t",2400000,"S","Castran","10-09-16",4.6,"3142","3","3","2",425,186.666666666667,"Stonnington",-37.8492,145.0163,253,"near","16L-25L","Sep'16"
"Toorak","11 Church St","3","t",2700000,"VB","Kay","12-06-16",4.6,"3142","3","2","2",294,220,"Stonnington",-37.8503,145.0292,163,"near",">25L","Jun'16"
"Toorak","4/83 Grange Rd","3","t",1550000,"VB","Kay","15-10-16",4.6,"3142","3","2","2",117,214,"Stonnington",-37.8343,145.0112,288,"near","8L- 16L","Oct'16"
"Toorak","5 Kyeamba Gr","3","t",2050000,"S","Rodney","17-09-16",4.6,"3142","3","2","2",339,186.666666666667,"Stonnington",-37.8425,145.0252,260,"near","16L-25L","Sep'16"
"Toorak","2/19 Bruce St","2","t",1210000,"PI","Kay","19-11-16",4.6,"3142","2","2","2",101,186.666666666667,"Stonnington",-37.8367,145.0076,323,"near","8L- 16L","Nov'16"
"Toorak","20 Sargood St","2","t",2100000,"PI","Abercromby's","25-02-17",4.6,"3142","2","2","3",457,186.666666666667,"Stonnington",-37.8464,145.0142,421,"near","16L-25L","Feb'17"
"West Melbourne","6/40 Batman St","3","t",1130000,"PI","Caine","18-06-16",1.9,"3003","3","2","2",116,124.5,"Melbourne",-37.8102,144.9515,169,"very near","8L- 16L","Jun'16"
"West Melbourne","7/88 Ireland St","3","t",1120000,"S","Jellis","25-02-17",1.9,"3003","3","3","1",801,122,"Melbourne",-37.8067,144.9435,421,"very near","8L- 16L","Feb'17"
"Williamstown","13/8 The Strand","2","t",830000,"SP","Greg","07-11-16",8,"3016","2","1","1",84,110,"Hobsons Bay",-37.8581,144.9015,311,"medium","8L- 16L","Nov'16"
"Williamstown","22 Bayview St","3","t",1460000,"S","Greg","10-12-16",8,"3016","3","2","2",506,180,"Hobsons Bay",-37.8658,144.8857,344,"medium","8L- 16L","Dec'16"
"Williamstown","21a Station Rd","3","t",935000,"SP","Sweeney","16-04-16",8,"3016","3","2","1",233,194,"Hobsons Bay",-37.8573,144.8911,106,"medium","8L- 16L","Apr'16"
"Williamstown","5 Ellery La","3","t",965000,"S","Sweeney","25-02-17",8,"3016","3","2","1",151,148,"Hobsons Bay",-37.8666,144.9058,421,"medium","8L- 16L","Feb'17"
"Williamstown","2 Pope Pl","3","t",1230000,"SP","Sweeney","25-02-17",8,"3016","3","2","1",211,152.333333333333,"Hobsons Bay",-37.8605,144.8928,421,"medium","8L- 16L","Feb'17"
"Yarraville","16A Gordon Pde","3","t",670000,"PI","Jas","04-03-17",7,"3013","3","2","2",152,135,"Maribyrnong",-37.8228,144.8833,428,"medium","4L-8L","Mar'17"
"Yarraville","113 Anderson St","3","t",1040000,"S","Sweeney","12-11-16",7,"3013","2","2","0",352,152,"Maribyrnong",-37.8164,144.8869,316,"medium","8L- 16L","Nov'16"
"Yarraville","16/11 Berry St","3","t",800000,"VB","Jas","28-05-16",7,"3013","3","2","1",169,150,"Maribyrnong",-37.8122,144.8965,148,"medium","4L-8L","May'16"
"Aberfeldie","2/30 Caroline St","3","t",935000,"SP","Nelson","10-09-16",9.1,"3040","3","2","2",217,149,"Moonee Valley",-37.7591,144.8923,253,"far","8L- 16L","Sep'16"
"Aberfeldie","11 Muldowney St","3","t",1300000,"SP","Barry","25-02-17",9.1,"3040","3","3","1",593,205,"Moonee Valley",-37.7584,144.8968,421,"far","8L- 16L","Feb'17"
"Brunswick East","6 Kingfisher Gdns","3","t",940000,"S","Nelson","04-03-17",4.5,"3057","3","1","2",213,116,"Moreland",-37.7643,144.9808,428,"near","8L- 16L","Mar'17"
"Brunswick East","21 Roberts St","3","t",899000,"SP","Jellis","07-05-16",4.5,"3057","3","2","1",116,124,"Moreland",-37.7667,144.9821,127,"near","8L- 16L","May'16"
"Brunswick East","2/33 Linden St","3","t",1050000,"PI","Jellis","19-11-16",4.5,"3057","3","3","2",87,151,"Moreland",-37.7739,144.975,323,"near","8L- 16L","Nov'16"
"Essendon West","1/410 Buckley St","3","t",800000,"VB","Barry","12-06-16",9.8,"3040","3","3","2",242,173.3,"Moonee Valley",-37.7535,144.8868,163,"far","4L-8L","Jun'16"
"Essendon West","4/63 Hampton Rd","4","t",652500,"S","Harcourts","15-10-16",9.8,"3040","4","2","1",179,160,"Moonee Valley",-37.7527,144.8824,288,"far","4L-8L","Oct'16"
"Essendon West","2/45 Hoffmans Rd","3","t",970000,"PI","Barry","24-09-16",9.8,"3040","3","2","2",356,223,"Moonee Valley",-37.7493,144.8901,267,"far","8L- 16L","Sep'16"
"Fawkner","2A Piper St","3","t",455000,"S","Brad","04-03-17",12.4,"3060","3","2","1",738,138,"Moreland",-37.7109,144.9654,428,"very far","4L-8L","Mar'17"
"Fawkner","1/14 Preston St","3","t",500000,"VB","Stockdale","07-05-16",12.4,"3060","3","2","1",353.6,126.666666666667,"Moreland",-37.70487,144.9675,127,"very far","4L-8L","May'16"
"Fawkner","4/14 Preston St","3","t",550000,"VB","hockingstuart","12-11-16",12.4,"3060","3","2","1",353.6,126.666666666667,"Moreland",-37.70487,144.9675,316,"very far","4L-8L","Nov'16"
"Fawkner","2/26 Shirley St","3","t",553500,"S","Ray","12-11-16",12.4,"3060","3","2","1",280,126.666666666667,"Moreland",-37.7027,144.9615,316,"very far","4L-8L","Nov'16"
"Fawkner","1/12 Brooks St","3","t",460000,"SP","Eview","15-10-16",12.4,"3060","3","1","1",314,112,"Moreland",-37.7066,144.9733,288,"very far","4L-8L","Oct'16"
"Fawkner","102a Jukes Rd","3","t",538000,"S","Luxton","22-05-16",12.4,"3060","3","2","2",217,126.666666666667,"Moreland",-37.7018,144.9679,142,"very far","4L-8L","May'16"
"Fawkner","1/26 Tucker St","3","t",492000,"S","Ray","28-08-16",12.4,"3060","3","1","1",208,107,"Moreland",-37.7092,144.9695,240,"very far","4L-8L","Aug'16"
"Hawthorn East","2/28 Caroline St","3","t",1220000,"S","Marshall","04-03-17",7.5,"3123","3","2","2",166,171,"Boroondara",-37.8293,145.0456,428,"medium","8L- 16L","Mar'17"
"Hawthorn East","4/78 Campbell Rd","3","t",1500000,"VB","Kay","04-06-16",7.5,"3123","3","2","2",275.5,171,"Boroondara",-37.83015,145.0506,155,"medium","8L- 16L","Jun'16"
"Hawthorn East","10/26 Redfern Rd","3","t",1110000,"S","Jellis","08-10-16",7.5,"3123","3","2","2",94,169,"Boroondara",-37.8302,145.0525,281,"medium","8L- 16L","Oct'16"
"Hawthorn East","21 Russell St","4","t",1425000,"S","Jellis","08-10-16",7.5,"3123","4","2","2",154,171,"Boroondara",-37.8298,145.0537,281,"medium","8L- 16L","Oct'16"
"Hawthorn East","6/537 Tooronga Rd","3","t",1170000,"S","Jellis","14-05-16",7.5,"3123","3","2","2",275.5,171,"Boroondara",-37.83015,145.0506,134,"medium","8L- 16L","May'16"
"Hawthorn East","1/36 Pleasant Rd","4","t",1738000,"S","Jellis","15-10-16",7.5,"3123","4","3","2",324,241,"Boroondara",-37.8348,145.0503,288,"medium","16L-25L","Oct'16"
"Hawthorn East","4/2 Myrniong Gr","3","t",1240000,"S","Jellis","18-06-16",7.5,"3123","3","2","2",155,171,"Boroondara",-37.8397,145.0514,169,"medium","8L- 16L","Jun'16"
"Hawthorn East","3/859 Toorak Rd","3","t",1590000,"S","Jellis","19-11-16",7.5,"3123","3","2","2",289,181,"Boroondara",-37.8451,145.0525,323,"medium","8L- 16L","Nov'16"
"Heidelberg","4/71 Rosanna Rd","3","t",550000,"PI","hockingstuart","06-08-16",10.6,"3084","2","1","2",235,123,"Banyule",-37.7519,145.0696,218,"far","4L-8L","Aug'16"
"Heidelberg","4/51 Yarra St","2","t",705000,"S","Miles","06-08-16",10.6,"3084","2","1","1",182,110,"Banyule",-37.7587,145.0657,218,"far","4L-8L","Aug'16"
"Heidelberg","2/56 Banksia St","2","t",595000,"SP","Miles","17-09-16",10.6,"3084","2","1","1",88,102.5,"Banyule",-37.7587,145.0629,260,"far","4L-8L","Sep'16"
"Heidelberg","1/58 Darebin St","3","t",808000,"S","Miles","22-05-16",10.6,"3084","3","2","2",255,102.5,"Banyule",-37.7537,145.0637,142,"far","8L- 16L","May'16"
"Heidelberg","7/106 Brown St","2","t",600000,"S","Miles","23-04-16",10.6,"3084","2","1","2",145,102.5,"Banyule",-37.7515,145.0649,113,"far","4L-8L","Apr'16"
"Heidelberg","3/10 Edgar St","2","t",690000,"SP","Miles","25-02-17",10.6,"3084","2","1","1",110,88,"Banyule",-37.7489,145.07,421,"far","4L-8L","Feb'17"
"Ivanhoe East","1/169 Lower Heidelberg Rd","3","t",1050000,"VB","Nelson","22-08-16",9,"3079","3","2","1",180,165,"Banyule",-37.772,145.0538,234,"medium","8L- 16L","Aug'16"
"Murrumbeena","1/22 Gerald St","4","t",1100000,"SP","hockingstuart","04-03-17",12.1,"3163","4","3","2",286,160,"Glen Eira",-37.8958,145.0696,428,"very far","8L- 16L","Mar'17"
"Murrumbeena","3 Churchill Cl","3","t",1160000,"S","hockingstuart","04-06-16",12.1,"3163","3","2","2",302,172,"Glen Eira",-37.9043,145.0622,155,"very far","8L- 16L","Jun'16"
"Murrumbeena","84 Dalny Rd","3","t",1100000,"S","hockingstuart","04-06-16",12.1,"3163","1","2","2",242,139.384615384615,"Glen Eira",-37.9017,145.0739,155,"very far","8L- 16L","Jun'16"
"Murrumbeena","5/13 Toward St","2","t",690000,"S","hockingstuart","04-06-16",12.1,"3163","2","1","1",129,139.384615384615,"Glen Eira",-37.8927,145.0691,155,"very far","4L-8L","Jun'16"
"Murrumbeena","1/178 Murrumbeena Rd","2","t",720000,"S","hockingstuart","23-04-16",12.1,"3163","2","2","2",1318,139.384615384615,"Glen Eira",-37.8969,145.0654,113,"very far","4L-8L","Apr'16"
"Murrumbeena","47A Rosella St","4","t",1200000,"PI","Buxton","27-11-16",12.1,"3163","4","3","2",297,139.384615384615,"Glen Eira",-37.895,145.0749,331,"very far","8L- 16L","Nov'16"
"Murrumbeena","4/1 Howe St","2","t",745500,"S","Buxton","30-07-16",12.1,"3163","2","1","1",186,110,"Glen Eira",-37.8947,145.0722,211,"very far","4L-8L","Jul'16"
"Ormond","44 Thompson St","3","t",1250000,"S","hockingstuart","10-09-16",11.8,"3204","3","2","2",326,188,"Glen Eira",-37.903,145.0285,253,"far","8L- 16L","Sep'16"
"Ormond","5/254 Booran Rd","4","t",1197000,"S","Gary","27-06-16",11.8,"3204","4","2","2",144,191.230769230769,"Glen Eira",-37.9021,145.0357,178,"far","8L- 16L","Jun'16"
"West Footscray","18/24 Dongola Rd","2","t",620000,"S","Village","10-09-16",8.2,"3012","3","1","1",144,128.9,"Maribyrnong",-37.7926,144.8809,253,"medium","4L-8L","Sep'16"
"West Footscray","1/9 Indwe St","3","t",620000,"S","Nelson","15-10-16",8.2,"3012","3","1","2",255,148,"Maribyrnong",-37.8038,144.8679,288,"medium","4L-8L","Oct'16"
"West Footscray","2/746 Barkly St","2","t",520000,"S","Sweeney","16-07-16",8.2,"3012","2","1","1",148,128.9,"Maribyrnong",-37.7956,144.8641,197,"medium","4L-8L","Jul'16"
"Albion","3/14 Ridley St","2","t",300000,"PI","FN","11-02-17",13.9,"3020","2","1","1",74,141.921428571429,"Brimbank",-37.7836,144.8256,407,"very far","<4L","Feb'17"
"Brooklyn","3/673 Geelong Rd","3","t",430000,"PI","Jas","10-09-16",10.9,"3012","3","1","1",131,128.9,"Hobsons Bay",-37.8203,144.8386,253,"far","4L-8L","Sep'16"
"Oakleigh","1494b Dandenong Rd","3","t",790000,"PI","Ray","15-10-16",14,"3166","3","2","2",281,162.631666666667,"Monash",-37.9002,145.0927,288,"very far","4L-8L","Oct'16"
"Oakleigh","2/13 Heath Av","3","t",900000,"SP","Barry","27-11-16",14,"3166","3","2","2",281,162.631666666667,"Monash",-37.9002,145.0927,331,"very far","8L- 16L","Nov'16"
"Cremorne","175 Dover St","2","t",1010000,"S","hockingstuart","24-09-16",2.5,"3121","2","1","1",151,151,"Yarra",-37.8311,144.9914,267,"very near","8L- 16L","Sep'16"
"South Kingsville","1/39 New St","2","t",650000,"SP","Greg","06-08-16",9.1,"3015","2","2","1",151,102,"Hobsons Bay",-37.8289,144.8671,218,"far","4L-8L","Aug'16"
"South Kingsville","7 Aloha St","3","t",691000,"S","Hunter","13-08-16",9.1,"3015","3","2","2",363.0625,176.090909090909,"Hobsons Bay",-37.8413,144.8777,225,"far","4L-8L","Aug'16"
"South Kingsville","58 Kernot St","4","t",915000,"SP","Sweeney","16-04-16",9.1,"3015","4","3","1",662,265,"Hobsons Bay",-37.8307,144.8725,106,"far","8L- 16L","Apr'16"
"South Kingsville","5 Aloha St","3","t",680000,"SP","Hunter","27-06-16",9.1,"3015","3","2","2",363.0625,176.090909090909,"Hobsons Bay",-37.8413,144.8777,178,"far","4L-8L","Jun'16"
"South Kingsville","41 Saltley St","3","t",855000,"SP","Greg","27-11-16",9.1,"3015","3","2","2",337,176.090909090909,"Hobsons Bay",-37.8288,144.8681,331,"far","8L- 16L","Nov'16"
"South Kingsville","56b Vernon St","2","t",611000,"SP","Williams","28-08-16",9.1,"3015","2","1","1",228,100,"Hobsons Bay",-37.8317,144.8713,240,"far","4L-8L","Aug'16"
"Keilor Park","5/8 Swan St","2","t",380000,"S","Nelson","10-09-16",14.5,"3042","2","1","1",161,100,"Brimbank",-37.7251,144.8621,253,"very far","<4L","Sep'16"
"Keilor Park","44 Erebus St","4","t",746000,"S","Barry","22-05-16",14.5,"3042","4","3","1",308,174,"Brimbank",-37.7231,144.8602,142,"very far","4L-8L","May'16"
"Keilor Park","3/550 Fullarton Rd","4","t",600000,"S","Barry","27-11-16",14.5,"3042","4","2","1",231,146,"Brimbank",-37.7263,144.8584,331,"very far","4L-8L","Nov'16"
"Alphington","57 Yarralea St","3","t",1285000,"PI","Nelson","13-05-17",6.4,"3078","3","2","2",528,123.5,"Yarra",-37.78172,145.03188,498,"medium","8L- 16L","May'17"
"Armadale","5/29 Mercer Rd","2","t",1200000,"S","RT","06-05-17",6.3,"3143","2","2","1",189,131.5,"Stonnington",-37.85324,145.02585,491,"medium","8L- 16L","May'17"
"Armadale","14 Barkly Av","3","t",1835000,"S","Marshall","13-05-17",6.3,"3143","3","2","2",177.75,131.5,"Stonnington",-37.8566,145.017995,498,"medium","16L-25L","May'17"
"Ascot Vale","4/225 Maribyrnong Rd","2","t",565000,"S","Woodards","13-05-17",5.9,"3032","2","2","1",103,128.636363636364,"Moonee Valley",-37.77146,144.90882,498,"near","4L-8L","May'17"
"Ashwood","3/5 Yunki Ct","2","t",770000,"SP","Buxton","08-04-17",12.2,"3147","2","1","2",162,166.333333333333,"Monash",-37.87104,145.09936,463,"very far","4L-8L","Apr'17"
"Balwyn North","1b Yeneda St","3","t",1025000,"VB","Noel","20-05-17",9.2,"3104","3","2","2",265.75,170.333333333333,"Boroondara",-37.7935,145.08755,505,"far","8L- 16L","May'17"
"Bentleigh","4/10 Blair St","4","t",1105000,"S","Hodges","13-05-17",13,"3204","4","2","1",207,191.230769230769,"Glen Eira",-37.91562,145.03548,498,"very far","8L- 16L","May'17"
"Bentleigh","23A Fromer St","3","t",1303000,"S","hockingstuart","13-05-17",13,"3204","3","2","2",334,191.230769230769,"Glen Eira",-37.92839,145.04278,498,"very far","8L- 16L","May'17"
"Bentleigh","197A Jasper Rd","3","t",1375000,"S","Buxton","20-05-17",13,"3204","3","3","2",338,194,"Glen Eira",-37.9166,145.04183,505,"very far","8L- 16L","May'17"
"Bentleigh","25B Luckins Rd","4","t",1300000,"S","hockingstuart","20-05-17",13,"3204","4","2","2",352,191.230769230769,"Glen Eira",-37.93166,145.04631,505,"very far","8L- 16L","May'17"
"Bentleigh East","1/32 Elizabeth St","3","t",767000,"S","Gary","13-05-17",13.9,"3165","3","1","2",162,177.25,"Glen Eira",-37.92289,145.05377,498,"very far","4L-8L","May'17"
"Bentleigh East","122B Tambet St","3","t",1200000,"PI","Purplebricks","13-05-17",13.9,"3165","3","2","2",369,177.25,"Glen Eira",-37.90918,145.07279,498,"very far","8L- 16L","May'17"
"Bentleigh East","28B Barrington St","3","t",1225000,"S","hockingstuart","20-05-17",13.9,"3165","3","2","2",372,180,"Glen Eira",-37.91273,145.06936,505,"very far","8L- 16L","May'17"
"Bentleigh East","1/22 Brooks St","3","t",1055000,"SP","Buxton","20-05-17",13.9,"3165","3","2","2",301,177.25,"Glen Eira",-37.9167,145.07698,505,"very far","8L- 16L","May'17"
"Bentleigh East","2/575 Warrigal Rd","3","t",850000,"S","hockingstuart","20-05-17",13.9,"3165","3","2","2",321,177.25,"Glen Eira",-37.93164,145.08057,505,"very far","8L- 16L","May'17"
"Box Hill","1A Maple St","2","t",990000,"S","Fletchers","20-05-17",13.1,"3128","2","1","1",257,129,"Whitehorse",-37.82591,145.12817,505,"very far","8L- 16L","May'17"
"Braybrook","13/25 Marnoo St","3","t",441700,"SP","Barry","22-04-17",10.8,"3019","3","2","1",145,107,"Maribyrnong",-37.7894,144.84626,477,"far","4L-8L","Apr'17"
"Brighton","81 Carpenter St","4","t",2900000,"VB","Kay","08-04-17",11.2,"3186","4","4","2",473,292,"Bayside",-37.91038,144.99986,463,"far",">25L","Apr'17"
"Brighton","147 North Rd","2","t",975000,"PI","Marshall","08-04-17",11.2,"3186","2","1","1",444,182,"Bayside",-37.89933,145.00455,463,"far","8L- 16L","Apr'17"
"Brighton","1/76 Whyte St","2","t",1055000,"S","Marshall","20-05-17",11.2,"3186","2","1","2",211,211.555555555556,"Bayside",-37.92101,144.99989,505,"far","8L- 16L","May'17"
"Brighton","3 Rose St","2","t",1470000,"S","Hodges","29-04-17",11.2,"3186","2","1","1",238,211.555555555556,"Bayside",-37.89845,145.00482,484,"far","8L- 16L","Apr'17"
"Brighton East","7 Holmhurst Ct","4","t",1700000,"PI","Hodges","29-04-17",10.7,"3187","4","3","2",312,118,"Bayside",-37.9295,145.01436,484,"far","16L-25L","Apr'17"
"Brighton East","7/36 Union St","3","t",972000,"S","Gary","29-04-17",10.7,"3187","3","2","1",119,160,"Bayside",-37.90841,145.01184,484,"far","8L- 16L","Apr'17"
"Brunswick","61 Amelia St","3","t",900000,"S","Jellis","06-05-17",5.2,"3056","3","2","1",489.307692307692,115.181818181818,"Moreland",-37.76586,144.96261,491,"near","8L- 16L","May'17"
"Brunswick","25/5 Evans St","3","t",981000,"SP","Nelson","13-05-17",5.2,"3056","3","2","1",122,140,"Moreland",-37.76983,144.96605,498,"near","8L- 16L","May'17"
"Brunswick","1/135 Brunswick Rd","2","t",600000,"PI","Ray","22-04-17",5.2,"3056","2","1","1",109,115.181818181818,"Moreland",-37.7778,144.96828,477,"near","4L-8L","Apr'17"
"Brunswick East","41 Gear St","2","t",690000,"S","Jellis","20-05-17",4.5,"3057","2","1","1",3886,119,"Moreland",-37.77621,144.97706,505,"near","4L-8L","May'17"
"Brunswick West","6A Duggan St","3","t",670000,"S","Raine","06-05-17",5.9,"3055","3","1","2",176,122.75,"Moreland",-37.75967,144.94042,491,"near","4L-8L","May'17"
"Brunswick West","2/31 Cumming St","3","t",670000,"PI","Nelson","20-05-17",5.9,"3055","3","1","2",109,104,"Moreland",-37.76092,144.94155,505,"near","4L-8L","May'17"
"Bulleen","2/1 Colite St","2","t",599900,"S","Barry","06-05-17",11.8,"3105","2","1","2",135,76,"Manningham",-37.77874,145.09175,491,"far","4L-8L","May'17"
"Bulleen","4/62 Manningham Rd","4","t",910000,"SP","Barry","06-05-17",11.8,"3105","4","2","2",190,133,"Manningham",-37.76642,145.08838,491,"far","8L- 16L","May'17"
"Burwood","1/24 Daniel St","3","t",975000,"VB","Reed","08-04-17",11.7,"3125","3","2","2",267,150,"Whitehorse",-37.84625,145.10705,463,"far","8L- 16L","Apr'17"
"Canterbury","36 The Ridge","3","t",1775000,"VB","Jellis","13-05-17",9,"3126","3","2","2",410,232,"Boroondara",-37.81779,145.0649,498,"medium","16L-25L","May'17"
"Carnegie","1/376 Neerim Rd","4","t",1201000,"S","Ray","06-05-17",11.4,"3163","4","2","2",273,139.384615384615,"Glen Eira",-37.88977,145.06323,491,"far","8L- 16L","May'17"
"Carnegie","2/28 Oakdene Cr","3","t",1076000,"S","Ray","08-04-17",11.4,"3163","3","2","1",324.2,139.384615384615,"Glen Eira",-37.89465,145.06,463,"far","8L- 16L","Apr'17"
"Caulfield South","2/92 Clarence St","3","t",1000000,"VB","O'Donoghues","13-05-17",9.3,"3162","3","2","2",265,189.333333333333,"Glen Eira",-37.89238,145.01541,498,"far","8L- 16L","May'17"
"Chadstone","1/29 Atkinson St","3","t",905000,"S","Buxton","20-05-17",13.6,"3148","3","1","2",418,132,"Monash",-37.88597,145.09604,505,"very far","8L- 16L","May'17"
"Chadstone","2/16 Westbrook St","3","t",820000,"VB","hockingstuart","20-05-17",13.6,"3148","3","2","2",213,115,"Monash",-37.88269,145.09422,505,"very far","8L- 16L","May'17"
"Coburg","25 Beaumonde St","4","t",680000,"S","Collins","13-05-17",7.8,"3058","4","2","1",3747,143,"Moreland",-37.75507,144.97869,498,"medium","4L-8L","May'17"
"Coburg","22/129 Harding St","3","t",824000,"S","Barry","13-05-17",7.8,"3058","3","1","2",120,113.76,"Moreland",-37.74616,144.97953,498,"medium","8L- 16L","May'17"
"Coburg","69 Victoria St","3","t",720000,"PI","C21","29-04-17",7.8,"3058","3","2","2",531,112,"Moreland",-37.74238,144.95706,484,"medium","4L-8L","Apr'17"
"Coburg","69 Victoria St","3","t",720000,"PI","Century","29-04-17",7.8,"3058","3","2","2",531,112,"Moreland",-37.74238,144.95706,484,"medium","4L-8L","Apr'17"
"Collingwood","3A Blanche St","3","t",1308000,"S","Jellis","08-04-17",1.6,"3066","3","1","2",125,87.3333333333333,"Yarra",-37.79525,144.98635,463,"very near","8L- 16L","Apr'17"
"Collingwood","1/78 Oxford St","2","t",945000,"S","Jellis","08-04-17",1.6,"3066","2","1","1",15900,98,"Yarra",-37.80352,144.98503,463,"very near","8L- 16L","Apr'17"
"Doncaster","4/2 Paul St","4","t",1090000,"S","Barry","22-04-17",13.9,"3108","4","3","2",242,145.166666666667,"Manningham",-37.7866,145.10461,477,"very far","8L- 16L","Apr'17"
"Essendon","5A Overman Ct","4","t",1162500,"S","Nelson","20-05-17",8,"3040","4","2","1",230,173.3,"Moonee Valley",-37.75468,144.91196,505,"medium","8L- 16L","May'17"
